Day,MSE_mu,Accuracy
Day 0,0.017868741312570074,0.8
Day 1,0.03414837030639937,0.7
Day 2,0.01774104635443292,0.82
Day 3,0.02922627747256307,0.68
Day 4,0.03267125385928487,0.74
Day 5,0.02575122527847891,0.62
Day 6,0.022250350893141178,0.78
Day 7,0.03174575298009971,0.66
Day 8,0.02026117040751469,0.86
Day 9,0.030284655567919663,0.6
Day 10,0.029968028299017728,0.7
Day 11,0.02747541020812256,0.82
Day 12,0.02087356408671726,0.76
Day 13,0.02111176159698348,0.76
Day 14,0.018500603449381207,0.8
Day 15,0.028191232387709448,0.64
Day 16,0.03440696706567187,0.56
Day 17,0.017527302641108418,0.82
Day 18,0.02640473737728427,0.82
Day 19,0.01643132477000183,0.86
