Day,MSE_mu,Accuracy
Day 0,0.031931025404443175,0.72
Day 1,0.01395176915142525,0.92
Day 2,0.018200125693469914,0.98
Day 3,0.034265252218009364,0.72
Day 4,0.025375338140142624,0.84
Day 5,0.01908966187996381,0.9
Day 6,0.03775681040984342,0.68
Day 7,0.019090741158302,0.74
Day 8,0.013128608120358513,0.9
Day 9,0.016584241537408742,0.84
Day 10,0.03937767756371359,0.54
Day 11,0.022590185671013552,0.82
Day 12,0.029900626177562353,0.68
Day 13,0.02501089289199863,0.74
Day 14,0.028345562088649724,0.74
Day 15,0.02618506622249592,0.8
Day 16,0.020471599998031546,0.82
Day 17,0.0260429896375167,0.74
Day 18,0.029812082990701576,0.64
Day 19,0.024748097655896254,0.82
