Day,MSE_mu,Accuracy
Day 0,0.027665882837716947,0.76
Day 1,0.01642383985661168,0.82
Day 2,0.0386366924912879,0.68
Day 3,0.026124987061253116,0.78
Day 4,0.026415884069853717,0.82
Day 5,0.032755408380800724,0.72
Day 6,0.03118747628411028,0.76
Day 7,0.01714720954449522,0.9
Day 8,0.021467660862464637,0.82
Day 9,0.016871650060283,0.78
Day 10,0.03318824415103437,0.8
Day 11,0.03320431248090644,0.72
Day 12,0.02548165804578098,0.7
Day 13,0.029684281846626238,0.7
Day 14,0.03271778249410565,0.74
Day 15,0.017864288959683818,0.8
Day 16,0.025382947890530826,0.82
Day 17,0.039651966794704153,0.62
Day 18,0.029510340457581403,0.72
Day 19,0.022630232435261046,0.78
