Day,MSE_mu,Accuracy
Day 0,0.027885666697907627,0.74
Day 1,0.024009859313528815,0.78
Day 2,0.02917300473268441,0.74
Day 3,0.014998315872154496,0.8
Day 4,0.03140617585226525,0.74
Day 5,0.022539732804331202,0.88
Day 6,0.02510242243245347,0.7
Day 7,0.020387789170236568,0.84
Day 8,0.0212065126374101,0.74
Day 9,0.015754207704478607,0.88
Day 10,0.017639914975111554,0.86
Day 11,0.029375281859052804,0.54
Day 12,0.013018974744428483,0.9
Day 13,0.03020817596114642,0.72
Day 14,0.014525731921400114,0.88
Day 15,0.02450099798520098,0.72
Day 16,0.03780139682708769,0.56
Day 17,0.014125886175617877,0.88
Day 18,0.019471225752290235,0.76
Day 19,0.04598592224843473,0.5
