Day,MSE_mu,Accuracy
Day 0,0.02473836074410906,0.72
Day 1,0.03260666547171346,0.64
Day 2,0.02728760709577723,0.8
Day 3,0.04519967972251027,0.54
Day 4,0.015377718358639011,0.82
Day 5,0.024274755401311358,0.76
Day 6,0.025916211002666955,0.74
Day 7,0.0337053275413351,0.76
Day 8,0.022138328893201404,0.8
Day 9,0.015940396555030267,0.9
Day 10,0.042125377708187105,0.58
Day 11,0.024220991061810457,0.82
Day 12,0.019357467341386943,0.86
Day 13,0.016621598545862832,0.8
Day 14,0.02761928605552735,0.68
Day 15,0.03522539860000528,0.54
Day 16,0.02907894800922128,0.74
Day 17,0.0172290570962571,0.8
Day 18,0.03139810818296199,0.64
Day 19,0.029964701187504425,0.64
