Day,MSE_mu,Accuracy
Day 0,0.03554897767288582,0.66
Day 1,0.02511391318289034,0.8
Day 2,0.022898000046074108,0.82
Day 3,0.013874775116978435,0.78
Day 4,0.03124548877663834,0.72
Day 5,0.017116689735224035,0.8
Day 6,0.03258711631910613,0.58
Day 7,0.019624170333292754,0.9
Day 8,0.03085298788086668,0.74
Day 9,0.020390559289624154,0.78
Day 10,0.020580796147754144,0.72
Day 11,0.02285620457213297,0.74
Day 12,0.02431703776056463,0.84
Day 13,0.016833484982749,0.94
Day 14,0.029881012470257182,0.74
Day 15,0.02618262253214753,0.76
Day 16,0.023366595333763472,0.78
Day 17,0.025003974342002078,0.8
Day 18,0.03386042146622398,0.68
Day 19,0.02917423862207118,0.52
