Day,MSE_mu,Accuracy
Day 0,0.04968735354012498,0.64
Day 1,0.028101775200578008,0.74
Day 2,0.024982503384096306,0.76
Day 3,0.021540082327014928,0.86
Day 4,0.022796648741187742,0.68
Day 5,0.01677721321434617,0.78
Day 6,0.018270088052330834,0.82
Day 7,0.027450914324346466,0.76
Day 8,0.026853915472220127,0.76
Day 9,0.021189163649029123,0.84
Day 10,0.02166250150960113,0.82
Day 11,0.019816559354725444,0.76
Day 12,0.021892067762037986,0.86
Day 13,0.018131898894418828,0.84
Day 14,0.024969708377549235,0.78
Day 15,0.035045078795844474,0.74
Day 16,0.0327915076072667,0.76
Day 17,0.03274349647129709,0.74
Day 18,0.017799722638822894,0.86
Day 19,0.021269489323029217,0.74
