Day,MSE_mu,Accuracy
Day 0,0.01413703260719324,0.92
Day 1,0.02572835541765818,0.74
Day 2,0.032547445101034495,0.76
Day 3,0.018471071262086334,0.78
Day 4,0.028300934783100293,0.72
Day 5,0.025441109763061253,0.74
Day 6,0.02508266241255471,0.76
Day 7,0.03503010715061204,0.72
Day 8,0.030912367720243934,0.74
Day 9,0.02150953851349552,0.76
Day 10,0.023426925761923314,0.76
Day 11,0.019163575721738338,0.82
Day 12,0.031320711657667845,0.7
Day 13,0.024303733501186066,0.8
Day 14,0.02445669576179683,0.8
Day 15,0.022037461263699456,0.76
Day 16,0.018281102753031492,0.76
Day 17,0.025647572507584596,0.8
Day 18,0.025430621446852878,0.72
Day 19,0.026390107688535645,0.7
