Day,MSE_mu,Accuracy
Day 0,0.03054825992130906,0.6
Day 1,0.02207784652662366,0.74
Day 2,0.024019286065414418,0.78
Day 3,0.031446180302790845,0.78
Day 4,0.03155013273104388,0.84
Day 5,0.01801639433602403,0.76
Day 6,0.023497356006873218,0.78
Day 7,0.02622130175089506,0.74
Day 8,0.019935695800876334,0.84
Day 9,0.03244767559130119,0.66
Day 10,0.01235937324036402,0.9
Day 11,0.016022216257528192,0.82
Day 12,0.027044833489113466,0.78
Day 13,0.03248052491473182,0.64
Day 14,0.023350986338337258,0.82
Day 15,0.029231954902732584,0.76
Day 16,0.02636713388282256,0.7
Day 17,0.04112314710355035,0.68
Day 18,0.019919956686787567,0.78
Day 19,0.025749334148533764,0.78
