Day,MSE_mu,Accuracy
Day 0,0.041405724969132834,0.58
Day 1,0.02355239514384903,0.76
Day 2,0.013266625290451122,0.9
Day 3,0.039175917418469236,0.64
Day 4,0.017743394365208307,0.84
Day 5,0.021924234399346005,0.82
Day 6,0.014989882418929096,0.78
Day 7,0.020046217703791665,0.84
Day 8,0.020779063833697008,0.8
Day 9,0.04823944659713093,0.52
Day 10,0.023910536687889578,0.82
Day 11,0.016523995732965625,0.78
Day 12,0.028309781775996773,0.72
Day 13,0.021211583289040003,0.78
Day 14,0.026575434261446294,0.7
Day 15,0.016907798363376747,0.82
Day 16,0.03573605945222014,0.6
Day 17,0.01671881450048543,0.84
Day 18,0.024675897655657624,0.72
Day 19,0.018723947553529154,0.72
