Day,MSE_mu,Accuracy
Day 0,0.018735171083748958,0.74
Day 1,0.032399605119461376,0.7
Day 2,0.02584143802098846,0.64
Day 3,0.02371614692264992,0.8
Day 4,0.02289289834916635,0.7
Day 5,0.027226599306153995,0.68
Day 6,0.023559265108683874,0.74
Day 7,0.01621081008845758,0.82
Day 8,0.023484823319920696,0.8
Day 9,0.028999485309311176,0.74
Day 10,0.02154543359489813,0.86
Day 11,0.027914128816170034,0.78
Day 12,0.032512155513718784,0.58
Day 13,0.027226394484666468,0.8
Day 14,0.025751721823973832,0.72
Day 15,0.014696431141162451,0.78
Day 16,0.04268847677472357,0.66
Day 17,0.023722671787750966,0.84
Day 18,0.03369711558988406,0.58
Day 19,0.024045169275657793,0.76
