Day,MSE_mu,Accuracy
Day 0,0.028745297952517655,0.76
Day 1,0.02282607712462807,0.84
Day 2,0.022406671177486997,0.74
Day 3,0.025695955295252506,0.74
Day 4,0.024579000464267507,0.66
Day 5,0.02975213763826654,0.66
Day 6,0.023809917839606832,0.8
Day 7,0.02420813098186112,0.72
Day 8,0.023494683403328,0.74
Day 9,0.023584443828541746,0.7
Day 10,0.027118126275664744,0.76
Day 11,0.01946543543585077,0.88
Day 12,0.03444688017478174,0.66
Day 13,0.0217072740993591,0.78
Day 14,0.02520679968041741,0.78
Day 15,0.029899132013375018,0.72
Day 16,0.03367085934133283,0.74
Day 17,0.013278991819861773,0.84
Day 18,0.01753771443649379,0.8
Day 19,0.028166806329446452,0.64
