Day,MSE_mu,Accuracy
Day 0,0.026777060164213298,0.74
Day 1,0.033919782104288886,0.74
Day 2,0.02143959483870825,0.78
Day 3,0.02643035368607712,0.84
Day 4,0.02730617185908537,0.52
Day 5,0.03931507463970855,0.54
Day 6,0.02255372459230185,0.82
Day 7,0.021012643139533056,0.84
Day 8,0.026502893051000908,0.64
Day 9,0.0219227097161268,0.66
Day 10,0.029749394777064515,0.76
Day 11,0.023169091513191187,0.8
Day 12,0.020314183569899114,0.78
Day 13,0.02632476017044506,0.7
Day 14,0.017700717690436022,0.9
Day 15,0.0213369026398806,0.8
Day 16,0.01985424428453107,0.86
Day 17,0.018125576406230973,0.84
Day 18,0.017766260871077084,0.88
Day 19,0.014071806895580775,0.82
