Day,MSE_mu,Accuracy
Day 0,0.02652291031063717,0.74
Day 1,0.039802425186091894,0.7
Day 2,0.019237702468154674,0.82
Day 3,0.02393915024247393,0.76
Day 4,0.031392406392615,0.64
Day 5,0.02321471447828103,0.76
Day 6,0.029233354755213985,0.62
Day 7,0.028296541636712927,0.82
Day 8,0.042887717746952866,0.62
Day 9,0.029419911582213736,0.78
Day 10,0.03624827075100647,0.66
Day 11,0.030580550723279757,0.68
Day 12,0.024687376328862167,0.72
Day 13,0.02446416131420742,0.8
Day 14,0.025880521647017644,0.8
Day 15,0.033078342209245076,0.72
Day 16,0.023539398203017193,0.82
Day 17,0.026958814318995945,0.72
Day 18,0.03190536143106518,0.54
Day 19,0.019363899177389027,0.82
