Day,MSE_mu,Accuracy
Day 0,0.019228188710942697,0.82
Day 1,0.01831255410111405,0.88
Day 2,0.020658579391538888,0.84
Day 3,0.026930221493445042,0.72
Day 4,0.029311441141682108,0.72
Day 5,0.027335543213277778,0.66
Day 6,0.02185671426575748,0.76
Day 7,0.02819312987866094,0.68
Day 8,0.024728027292093446,0.68
Day 9,0.013359561831157798,0.9
Day 10,0.018704271257668742,0.66
Day 11,0.01452974181924178,0.8
Day 12,0.045359513102487634,0.58
Day 13,0.022307905442449812,0.84
Day 14,0.019342182453515197,0.84
Day 15,0.01752244304756228,0.82
Day 16,0.015892106402380906,0.82
Day 17,0.047933608410327885,0.5
Day 18,0.04026742733765993,0.64
Day 19,0.017414245826656946,0.82
