Day,MSE_mu,Accuracy
Day 0,0.028054281540385948,0.7
Day 1,0.018768277186642746,0.76
Day 2,0.030917518115634115,0.66
Day 3,0.024663550574731612,0.72
Day 4,0.028661266943553757,0.7
Day 5,0.02901786394455098,0.78
Day 6,0.024496176023937374,0.88
Day 7,0.023581900595992807,0.8
Day 8,0.024694328447588874,0.86
Day 9,0.03170775893162003,0.7
Day 10,0.024777292405218927,0.72
Day 11,0.020957602528558505,0.8
Day 12,0.024017322542366545,0.7
Day 13,0.01574396871044743,0.84
Day 14,0.032018213021530156,0.68
Day 15,0.029050290442600466,0.76
Day 16,0.03160480662449887,0.58
Day 17,0.03733275168751118,0.62
Day 18,0.0243697255506212,0.74
Day 19,0.019245533418478504,0.88
