Day,MSE_mu,Accuracy
Day 0,0.022093104055617794,0.82
Day 1,0.029251991953173316,0.7
Day 2,0.03159611147851541,0.68
Day 3,0.025819739361257733,0.8
Day 4,0.021791098632346812,0.78
Day 5,0.022323363478542628,0.88
Day 6,0.040188875282336924,0.68
Day 7,0.028928473257148223,0.76
Day 8,0.017855848088196593,0.82
Day 9,0.020646993945639527,0.84
Day 10,0.031419160943289545,0.66
Day 11,0.027200230986873387,0.74
Day 12,0.018709664714671875,0.88
Day 13,0.015523886140657446,0.94
Day 14,0.0268000091977404,0.76
Day 15,0.02521857798406023,0.74
Day 16,0.023170456253466597,0.82
Day 17,0.01996796325134686,0.84
Day 18,0.027892272782022744,0.66
Day 19,0.020440915060377856,0.8
