Day,MSE_mu,Accuracy
Day 0,0.02315385347451676,0.84
Day 1,0.014643230656619518,0.9
Day 2,0.027294523272432918,0.7
Day 3,0.032815750659447813,0.74
Day 4,0.017943160600746702,0.74
Day 5,0.02232822701725591,0.8
Day 6,0.028484873561953762,0.7
Day 7,0.02172757045307406,0.8
Day 8,0.04098493872825448,0.66
Day 9,0.03807173362015491,0.58
Day 10,0.02546265470138752,0.78
Day 11,0.022773271507551932,0.82
Day 12,0.017494189615404377,0.82
Day 13,0.025660305354786795,0.76
Day 14,0.018551045409674213,0.84
Day 15,0.01878123375799721,0.76
Day 16,0.01572251701610458,0.86
Day 17,0.030549876266325778,0.7
Day 18,0.03351644762116398,0.76
Day 19,0.022663473280520593,0.78
