Day,MSE_mu,Accuracy
Day 0,0.017487504448068788,0.88
Day 1,0.03804960793993861,0.66
Day 2,0.016534216460692856,0.9
Day 3,0.037729774384736126,0.64
Day 4,0.028966665074294344,0.84
Day 5,0.023779025607159186,0.8
Day 6,0.016556115134539154,0.92
Day 7,0.02447257273575982,0.76
Day 8,0.02060604938363048,0.86
Day 9,0.03121590644160045,0.78
Day 10,0.023161987353639796,0.78
Day 11,0.023863488419487787,0.86
Day 12,0.03426067583544548,0.74
Day 13,0.0286698608198815,0.7
Day 14,0.022296771405366858,0.84
Day 15,0.022401210811507654,0.68
Day 16,0.01958394022177296,0.88
Day 17,0.034983579342721935,0.52
Day 18,0.023361454044464994,0.86
Day 19,0.024405962819897157,0.78
