Day,MSE_mu,Accuracy
Day 0,0.028557345802886845,0.78
Day 1,0.03365314114174112,0.56
Day 2,0.030176419800303802,0.72
Day 3,0.05141834898814087,0.6
Day 4,0.01572144561505934,0.88
Day 5,0.022800293237082467,0.62
Day 6,0.0360449673315459,0.66
Day 7,0.019674031513767305,0.9
Day 8,0.023672364772481816,0.76
Day 9,0.018080186405070992,0.84
Day 10,0.02138302482939602,0.8
Day 11,0.02870880213717761,0.7
Day 12,0.03427738494931094,0.64
Day 13,0.036781341017001444,0.62
Day 14,0.025110664222843478,0.8
Day 15,0.019059004130842903,0.74
Day 16,0.019130619115197374,0.84
Day 17,0.02359953196343541,0.72
Day 18,0.023567220701636506,0.72
Day 19,0.02670228685067592,0.7
