Day,MSE_mu,Accuracy
Day 0,0.021901090613134416,0.72
Day 1,0.024994707912257552,0.84
Day 2,0.01885338972584691,0.78
Day 3,0.015962514054145477,0.86
Day 4,0.019444204747160604,0.82
Day 5,0.025855170868401178,0.74
Day 6,0.025250251861072236,0.7
Day 7,0.022463662527921317,0.84
Day 8,0.014819156426195756,0.9
Day 9,0.02257382475249237,0.88
Day 10,0.024199932166860075,0.76
Day 11,0.018579792915733452,0.78
Day 12,0.019223565577696704,0.84
Day 13,0.02428603538151519,0.82
Day 14,0.013186115329700064,0.88
Day 15,0.017021127512726882,0.74
Day 16,0.0242569621256836,0.74
Day 17,0.014461363768116917,0.92
Day 18,0.022256938397925526,0.88
Day 19,0.023889733474980166,0.78
