Day,MSE_mu,Accuracy
Day 0,0.01880800284532157,0.8
Day 1,0.027094739306234565,0.74
Day 2,0.03309675585875263,0.58
Day 3,0.019817853403138134,0.8
Day 4,0.03262002137039187,0.7
Day 5,0.02143581212489657,0.74
Day 6,0.06391131055077583,0.38
Day 7,0.01831621847888103,0.78
Day 8,0.030973857002546474,0.72
Day 9,0.02204763606698796,0.92
Day 10,0.023505988547559746,0.86
Day 11,0.023287341190401937,0.76
Day 12,0.03849172748495562,0.72
Day 13,0.03196487169581858,0.82
Day 14,0.02065638607530991,0.8
Day 15,0.028041718940615055,0.7
Day 16,0.02464930311505158,0.7
Day 17,0.03117236461751787,0.74
Day 18,0.03237518602552741,0.72
Day 19,0.017991482466043558,0.88
