Day,MSE_mu,Accuracy
Day 0,0.02651172862730191,0.74
Day 1,0.027149740177256493,0.7
Day 2,0.013551894379668313,0.88
Day 3,0.022777975373352716,0.72
Day 4,0.02409715348039846,0.74
Day 5,0.02147529228734375,0.86
Day 6,0.026936778371326693,0.78
Day 7,0.04542947919724242,0.64
Day 8,0.01884689675978024,0.82
Day 9,0.023658758689331698,0.92
Day 10,0.018534141381359164,0.8
Day 11,0.02875810099921809,0.68
Day 12,0.01628665013608197,0.84
Day 13,0.019024763315810867,0.82
Day 14,0.025210645216201574,0.78
Day 15,0.01470648102111717,0.84
Day 16,0.027391131060402807,0.68
Day 17,0.023049340879510546,0.86
Day 18,0.03682308451952669,0.66
Day 19,0.027714137107431296,0.64
