Day,MSE_mu,Accuracy
Day 0,0.021776941532233793,0.88
Day 1,0.028022639018841368,0.66
Day 2,0.02686322314927488,0.78
Day 3,0.027742024183893384,0.74
Day 4,0.024784598335810263,0.74
Day 5,0.026950935028224397,0.74
Day 6,0.013606263390308019,0.8
Day 7,0.02561619773781041,0.74
Day 8,0.03248538534197913,0.68
Day 9,0.01967967075999735,0.86
Day 10,0.03966596902372066,0.52
Day 11,0.02038062143327594,0.74
Day 12,0.033472972072139257,0.72
Day 13,0.03136904704628954,0.64
Day 14,0.03466554126098019,0.62
Day 15,0.022847628586168643,0.76
Day 16,0.01979763514623711,0.86
Day 17,0.017714657377865154,0.8
Day 18,0.020603432655080092,0.8
Day 19,0.02598521250946937,0.8
