Day,MSE_mu,Accuracy
Day 0,0.03125580188163853,0.66
Day 1,0.01632718297402211,0.92
Day 2,0.02867458254588775,0.7
Day 3,0.02752374960771732,0.8
Day 4,0.0392343295937891,0.64
Day 5,0.016824581187963216,0.8
Day 6,0.02186927514037587,0.8
Day 7,0.029723270207459178,0.68
Day 8,0.026530241718853778,0.76
Day 9,0.01625608144074076,0.88
Day 10,0.033330224911180026,0.7
Day 11,0.03455860740441653,0.68
Day 12,0.03311531476596318,0.82
Day 13,0.027374391315056246,0.86
Day 14,0.038414440197604115,0.68
Day 15,0.024648479211171376,0.72
Day 16,0.026221031834447045,0.76
Day 17,0.02505590299202215,0.76
Day 18,0.018526637347834007,0.86
Day 19,0.027427677188749243,0.78
