Day,MSE_mu,Accuracy
Day 0,0.02589976548909673,0.74
Day 1,0.024439165504584748,0.86
Day 2,0.020396054823063996,0.8
Day 3,0.013503600047520395,0.92
Day 4,0.03226024967659348,0.62
Day 5,0.025663854411529907,0.8
Day 6,0.012557086043616527,0.9
Day 7,0.03761061791384758,0.68
Day 8,0.026027806728819394,0.7
Day 9,0.021068471220283557,0.78
Day 10,0.02184541008078072,0.88
Day 11,0.021050595995282324,0.68
Day 12,0.02225300862860799,0.8
Day 13,0.030134379487055336,0.7
Day 14,0.04031045300449278,0.68
Day 15,0.01586099225120419,0.84
Day 16,0.016254639186883395,0.88
Day 17,0.01973566993095822,0.82
Day 18,0.01943173771157228,0.9
Day 19,0.04072318525668836,0.56
