Day,MSE_mu,Accuracy
Day 0,0.02024895673373449,0.8
Day 1,0.020999516969179302,0.72
Day 2,0.023013298443803464,0.72
Day 3,0.01315628706255097,0.86
Day 4,0.023508614461357876,0.88
Day 5,0.03383215602407353,0.64
Day 6,0.031025509068072527,0.7
Day 7,0.017959652728609225,0.72
Day 8,0.018659932288240717,0.9
Day 9,0.018420620929963962,0.8
Day 10,0.024724339111122498,0.8
Day 11,0.02266816901523264,0.76
Day 12,0.023666643769466963,0.78
Day 13,0.01646535543754074,0.92
Day 14,0.018728402696369842,0.78
Day 15,0.025700070804608517,0.72
Day 16,0.023980343438614504,0.84
Day 17,0.031152107336457114,0.68
Day 18,0.020403275207617134,0.76
Day 19,0.03245091657201826,0.72
