Day,MSE_mu,Accuracy
Day 0,0.020394941295397435,0.74
Day 1,0.02442773049811125,0.72
Day 2,0.02086716008511378,0.8
Day 3,0.03930460929681883,0.64
Day 4,0.02955314740513191,0.82
Day 5,0.02103360346592016,0.74
Day 6,0.030505111853906537,0.64
Day 7,0.03236986192550717,0.56
Day 8,0.02965356127478414,0.76
Day 9,0.061807375203003743,0.38
Day 10,0.02025123620060502,0.8
Day 11,0.021974892085785094,0.78
Day 12,0.024403315361845593,0.76
Day 13,0.02977752226654794,0.72
Day 14,0.04869367589045863,0.56
Day 15,0.04270313473064784,0.66
Day 16,0.01841784130346647,0.9
Day 17,0.014314514105223799,0.9
Day 18,0.01796490502192775,0.84
Day 19,0.0370859184658653,0.64
