Day,MSE_mu,Accuracy
Day 0,0.040285242267287115,0.56
Day 1,0.021759461848261323,0.86
Day 2,0.01380877676119293,0.98
Day 3,0.030211674353721418,0.78
Day 4,0.01850164354623383,0.78
Day 5,0.014115171282705624,0.82
Day 6,0.020965994127839838,0.72
Day 7,0.022584967612863716,0.8
Day 8,0.019587002905728557,0.8
Day 9,0.0336727295927942,0.66
Day 10,0.02548896769886633,0.74
Day 11,0.02078299796892305,0.92
Day 12,0.04300092193923787,0.68
Day 13,0.01860919540217635,0.88
Day 14,0.020229565201024223,0.8
Day 15,0.033708257214148295,0.64
Day 16,0.011009083424264047,0.9
Day 17,0.02283943053770213,0.82
Day 18,0.020741505495909484,0.84
Day 19,0.023514877857738495,0.74
