Day,MSE_mu,Accuracy
Day 0,0.022115749852426845,0.84
Day 1,0.030088334712281648,0.7
Day 2,0.04412427873797348,0.54
Day 3,0.017826032129453568,0.88
Day 4,0.025438535274571628,0.7
Day 5,0.03349670441234807,0.64
Day 6,0.05247756292928634,0.48
Day 7,0.038732788253720986,0.76
Day 8,0.039530812634195445,0.62
Day 9,0.013238905962480414,0.88
Day 10,0.03094465506899586,0.76
Day 11,0.04319192169791927,0.52
Day 12,0.02530144384353611,0.7
Day 13,0.042599619939525046,0.56
Day 14,0.020105578077989815,0.84
Day 15,0.018991998668042274,0.7
Day 16,0.027263868622081765,0.72
Day 17,0.016400045212933062,0.8
Day 18,0.01759078309377997,0.82
Day 19,0.04837692819287902,0.5
