Day,MSE_mu,Accuracy
Day 0,0.03400497012817832,0.66
Day 1,0.035819284437098246,0.66
Day 2,0.021890609239009352,0.9
Day 3,0.0326892289998134,0.64
Day 4,0.013925234254756764,0.82
Day 5,0.027421724050909802,0.7
Day 6,0.025983098787582593,0.82
Day 7,0.028658705970517995,0.7
Day 8,0.022325994540595875,0.84
Day 9,0.044949521660618705,0.6
Day 10,0.021315896087910454,0.76
Day 11,0.01216618159032175,0.84
Day 12,0.017765256493151662,0.84
Day 13,0.03373373225832117,0.64
Day 14,0.03201308045755639,0.7
Day 15,0.024111864966517155,0.76
Day 16,0.03576977662067391,0.68
Day 17,0.016536811208743445,0.84
Day 18,0.022304928745995052,0.8
Day 19,0.01992223958868493,0.88
