Day,MSE_mu,Accuracy
Day 0,0.024433978539571747,0.76
Day 1,0.01894405954049685,0.82
Day 2,0.025631141782752633,0.8
Day 3,0.026905355853577943,0.74
Day 4,0.04337227261982912,0.68
Day 5,0.022014964742054697,0.84
Day 6,0.033461508430699886,0.6
Day 7,0.023672615398225395,0.72
Day 8,0.024117900409659665,0.78
Day 9,0.022915837802144366,0.84
Day 10,0.029427607416683203,0.74
Day 11,0.023490138741036084,0.82
Day 12,0.023798351940880855,0.7
Day 13,0.022421259345398684,0.8
Day 14,0.028911791340652682,0.7
Day 15,0.032030839199144984,0.64
Day 16,0.02083063448922868,0.72
Day 17,0.021285630933238917,0.82
Day 18,0.0172736588693962,0.86
Day 19,0.050443342995277966,0.5
