Day,MSE_mu,Accuracy
Day 0,0.023093143989048083,0.9
Day 1,0.02529874532515882,0.76
Day 2,0.03525883615350311,0.78
Day 3,0.04374335546866409,0.52
Day 4,0.022797653622720817,0.78
Day 5,0.04113945703653485,0.54
Day 6,0.031193977921548443,0.7
Day 7,0.02738504940249603,0.78
Day 8,0.028930475135417973,0.7
Day 9,0.0453173413872576,0.48
Day 10,0.036464773213281614,0.56
Day 11,0.040595901597557583,0.74
Day 12,0.026551639151383227,0.8
Day 13,0.03616746159177464,0.62
Day 14,0.03250564156101682,0.74
Day 15,0.026580115246060066,0.72
Day 16,0.020102855134010146,0.86
Day 17,0.017415188540599372,0.8
Day 18,0.035933305186841256,0.62
Day 19,0.025954041794368977,0.74
