Day,MSE_mu,Accuracy
Day 0,0.017318617087256228,0.74
Day 1,0.0242455219620809,0.8
Day 2,0.028227080362624158,0.62
Day 3,0.023368199728028442,0.82
Day 4,0.03477192001745787,0.68
Day 5,0.03100146307367833,0.62
Day 6,0.01779387551749258,0.84
Day 7,0.035047586187689175,0.64
Day 8,0.05169823443718716,0.52
Day 9,0.034376827492058094,0.72
Day 10,0.02273219105932927,0.78
Day 11,0.024612051714131052,0.72
Day 12,0.021140113872784413,0.8
Day 13,0.03311972416319865,0.72
Day 14,0.02210528356350348,0.84
Day 15,0.025138778707633907,0.72
Day 16,0.018025224231175023,0.84
Day 17,0.02779118726637826,0.68
Day 18,0.027119511072314355,0.72
Day 19,0.033875174668192114,0.74
