Day,MSE_mu,Accuracy
Day 0,0.011061702943351284,0.88
Day 1,0.02399109717404165,0.7
Day 2,0.01744883233220472,0.74
Day 3,0.02216190548069343,0.76
Day 4,0.021936269830211748,0.82
Day 5,0.03272670609790864,0.68
Day 6,0.024395264783081957,0.74
Day 7,0.030046466579578383,0.7
Day 8,0.034223053236847746,0.76
Day 9,0.032648626745525544,0.72
Day 10,0.03090130493527549,0.7
Day 11,0.023962406484319704,0.7
Day 12,0.03524277011193476,0.64
Day 13,0.030384627262945014,0.76
Day 14,0.025182409209710696,0.7
Day 15,0.03539730480313576,0.56
Day 16,0.027305873883035927,0.66
Day 17,0.0250167276147193,0.82
Day 18,0.03241997157929835,0.72
Day 19,0.015293890222432025,0.76
