Day,MSE_mu,Accuracy
Day 0,0.020935572919244104,0.7
Day 1,0.0331058505736182,0.68
Day 2,0.02410828954915825,0.74
Day 3,0.020784611913426104,0.76
Day 4,0.026589548204263427,0.64
Day 5,0.031241538159313867,0.68
Day 6,0.01982697891004539,0.76
Day 7,0.021609899712471396,0.76
Day 8,0.02240214423427181,0.8
Day 9,0.01790622929173158,0.74
Day 10,0.034508985471648525,0.7
Day 11,0.022215256727922,0.72
Day 12,0.021976918808179417,0.8
Day 13,0.02484858438920586,0.76
Day 14,0.028177857706083994,0.74
Day 15,0.025995886527483116,0.74
Day 16,0.019037896521727396,0.82
Day 17,0.025452453102771066,0.8
Day 18,0.022761930469085288,0.66
Day 19,0.031945738249419646,0.64
