Day,MSE_mu,Accuracy
Day 0,0.02588955124346027,0.72
Day 1,0.019480126979831997,0.88
Day 2,0.0353072480127394,0.64
Day 3,0.019964289318088104,0.88
Day 4,0.024098361346896358,0.68
Day 5,0.028142614472340073,0.76
Day 6,0.014186838718765367,0.88
Day 7,0.028350720884930566,0.76
Day 8,0.0314942857277849,0.62
Day 9,0.018471340767555248,0.86
Day 10,0.01905249303637742,0.78
Day 11,0.023444211715401862,0.86
Day 12,0.024954547826964005,0.74
Day 13,0.047925211177015606,0.58
Day 14,0.031859848412846094,0.6
Day 15,0.018478306607395,0.88
Day 16,0.02648449996977436,0.8
Day 17,0.04468218542766544,0.62
Day 18,0.02712279114261804,0.84
Day 19,0.0222619516817126,0.7
