Day,MSE_mu,Accuracy
Day 0,0.011841193894078101,0.9
Day 1,0.033822577920017666,0.7
Day 2,0.02325265113318709,0.78
Day 3,0.025662431656476452,0.68
Day 4,0.026669143807329827,0.74
Day 5,0.014063229932845499,0.84
Day 6,0.01993461046754117,0.84
Day 7,0.02692358946746876,0.74
Day 8,0.010932335778286605,0.94
Day 9,0.03349084566405427,0.7
Day 10,0.016122152616773973,0.88
Day 11,0.021651702165948524,0.76
Day 12,0.03813287365488497,0.68
Day 13,0.03463317413084298,0.68
Day 14,0.037615019400095595,0.58
Day 15,0.02297632810272184,0.72
Day 16,0.018264092451029983,0.84
Day 17,0.015645759596865063,0.92
Day 18,0.03493313762765137,0.64
Day 19,0.019958943707115498,0.8
