Day,MSE_mu,Accuracy
Day 0,0.02304711138390948,0.82
Day 1,0.03166417708321922,0.7
Day 2,0.024313502790328224,0.74
Day 3,0.035435900344290845,0.68
Day 4,0.016269331824485304,0.86
Day 5,0.017125249824505077,0.84
Day 6,0.033083894269118154,0.72
Day 7,0.023948383076734466,0.82
Day 8,0.020348082071176936,0.88
Day 9,0.017334749003222745,0.84
Day 10,0.03142607257369174,0.7
Day 11,0.0300951994408434,0.78
Day 12,0.03079128142659356,0.76
Day 13,0.022263872489194658,0.74
Day 14,0.03165130371094755,0.76
Day 15,0.023030626326055237,0.88
Day 16,0.01959594203388071,0.84
Day 17,0.01916037654143015,0.84
Day 18,0.03055588935250417,0.7
Day 19,0.020595469484732856,0.82
