Day,MSE_mu,Accuracy
Day 0,0.02846128009841921,0.82
Day 1,0.015088205056123,0.86
Day 2,0.033146451263369126,0.76
Day 3,0.018050224752022715,0.92
Day 4,0.024888762391035487,0.78
Day 5,0.02203744074423835,0.84
Day 6,0.013360853603186357,0.86
Day 7,0.020368212882398463,0.76
Day 8,0.029000381336519374,0.64
Day 9,0.022854841890423805,0.82
Day 10,0.02423594124429204,0.78
Day 11,0.03714076459365819,0.56
Day 12,0.022542585139668406,0.74
Day 13,0.02674382224561812,0.72
Day 14,0.025966662763320807,0.86
Day 15,0.020087400771935025,0.74
Day 16,0.021369581701184453,0.8
Day 17,0.018802661193494306,0.8
Day 18,0.02576494667283088,0.78
Day 19,0.029111508271586737,0.74
