Day,MSE_mu,Accuracy
Day 0,0.02386924817662909,0.78
Day 1,0.024056605521081825,0.82
Day 2,0.022929556268686525,0.8
Day 3,0.024327608545734437,0.7
Day 4,0.022807724494190027,0.76
Day 5,0.016081352758067758,0.86
Day 6,0.019083443062339046,0.8
Day 7,0.05255637960285218,0.48
Day 8,0.017549250837021187,0.7
Day 9,0.020868166699133016,0.78
Day 10,0.02651634956142129,0.8
Day 11,0.03167194923500811,0.8
Day 12,0.02423111966114131,0.78
Day 13,0.032966623428284825,0.62
Day 14,0.019720112623948606,0.84
Day 15,0.042288288544049826,0.68
Day 16,0.025796055256117202,0.78
Day 17,0.02859106785088366,0.76
Day 18,0.03395103284560336,0.72
Day 19,0.038587279024774636,0.68
