Day,MSE_mu,Accuracy
Day 0,0.01783583856162741,0.8
Day 1,0.030962756644738253,0.8
Day 2,0.018288131742083484,0.86
Day 3,0.038561619486972086,0.7
Day 4,0.01578697050920343,0.86
Day 5,0.036272192062593314,0.6
Day 6,0.017619397777175125,0.74
Day 7,0.022096312208647967,0.76
Day 8,0.021989104113197253,0.78
Day 9,0.017674501384975522,0.88
Day 10,0.029887810900533697,0.8
Day 11,0.03347697149643177,0.58
Day 12,0.020695754231950945,0.76
Day 13,0.01812129982477279,0.76
Day 14,0.030946833609839883,0.78
Day 15,0.026062068307332743,0.74
Day 16,0.048034916846728413,0.66
Day 17,0.02258602719573687,0.68
Day 18,0.015640093080725496,0.86
Day 19,0.04168021521929807,0.62
