Day,MSE_mu,Accuracy
Day 0,0.025427068808974593,0.7
Day 1,0.025152978747235447,0.78
Day 2,0.01957358131389277,0.8
Day 3,0.024180064264961054,0.78
Day 4,0.02498726645152454,0.76
Day 5,0.015028312344536107,0.76
Day 6,0.032297780112803556,0.7
Day 7,0.017198779121028268,0.86
Day 8,0.024673562028142738,0.8
Day 9,0.02514462716432161,0.8
Day 10,0.035555858412622814,0.7
Day 11,0.03353532865078105,0.62
Day 12,0.028898385202871656,0.8
Day 13,0.01993595613372876,0.78
Day 14,0.04437740934846811,0.54
Day 15,0.04045590521374929,0.66
Day 16,0.03955553873041053,0.62
Day 17,0.013350980318842019,0.84
Day 18,0.016090193071934492,0.84
Day 19,0.026783420714348055,0.74
