Day,MSE_mu,Accuracy
Day 0,0.027491354465146924,0.76
Day 1,0.03367382915844139,0.68
Day 2,0.03186134350785396,0.68
Day 3,0.03212745418409026,0.66
Day 4,0.016169675603088383,0.86
Day 5,0.01896331208780013,0.82
Day 6,0.026591267618948717,0.74
Day 7,0.02515561811523159,0.86
Day 8,0.02942208063624646,0.8
Day 9,0.03792859320613947,0.5
Day 10,0.023497134077037286,0.82
Day 11,0.021600456189683762,0.78
Day 12,0.037713522548637225,0.76
Day 13,0.022304891241601444,0.82
Day 14,0.02838051909109095,0.64
Day 15,0.022148904195999023,0.66
Day 16,0.01737067296986217,0.84
Day 17,0.02522032988297399,0.78
Day 18,0.03240303574269681,0.56
Day 19,0.02441643062231565,0.78
