Day,MSE_mu,Accuracy
Day 0,0.024363410191012416,0.82
Day 1,0.04447975574017456,0.64
Day 2,0.027724107476418812,0.68
Day 3,0.01807359958620877,0.92
Day 4,0.018382932266294567,0.9
Day 5,0.02235844644115053,0.78
Day 6,0.016577791083085235,0.84
Day 7,0.03194672465626563,0.58
Day 8,0.01879844790608964,0.86
Day 9,0.02276201966521312,0.74
Day 10,0.024859053158562402,0.74
Day 11,0.03238200651355777,0.7
Day 12,0.014931701288470725,0.9
Day 13,0.03381746433859455,0.66
Day 14,0.017322076175845653,0.84
Day 15,0.021380265928960397,0.74
Day 16,0.024055169788435724,0.82
Day 17,0.016554695010652074,0.8
Day 18,0.021395539213312772,0.8
Day 19,0.021833274715426898,0.8
