Day,MSE_mu,Accuracy
Day 0,0.021740861330546053,0.78
Day 1,0.022773863956548998,0.86
Day 2,0.03327156050051267,0.74
Day 3,0.020611998753714677,0.88
Day 4,0.021746839925383364,0.74
Day 5,0.03204698663134573,0.66
Day 6,0.021568863227303958,0.72
Day 7,0.026946929935997364,0.68
Day 8,0.022708441782236112,0.74
Day 9,0.01389253886052258,0.92
Day 10,0.040420223632455635,0.48
Day 11,0.03202264234500275,0.76
Day 12,0.020715388723430383,0.84
Day 13,0.021789050933524356,0.84
Day 14,0.023978124674634317,0.68
Day 15,0.03033817153742496,0.66
Day 16,0.026055954637749304,0.74
Day 17,0.021465451214312373,0.74
Day 18,0.027718049093049046,0.74
Day 19,0.02116946478362177,0.8
