Day,MSE_mu,Accuracy
Day 0,0.051410587713855864,0.52
Day 1,0.013618067342945845,0.88
Day 2,0.025992597402911568,0.72
Day 3,0.01873383070058846,0.84
Day 4,0.041480698656478306,0.66
Day 5,0.02960331658715336,0.8
Day 6,0.01773801175989645,0.86
Day 7,0.020788592609240195,0.82
Day 8,0.02281742137269103,0.7
Day 9,0.02630130102992819,0.84
Day 10,0.03853768472558598,0.66
Day 11,0.032197676817130885,0.68
Day 12,0.025449715362915494,0.8
Day 13,0.025305885624388545,0.78
Day 14,0.03529095703627253,0.74
Day 15,0.014775741088117732,0.84
Day 16,0.02586109953288073,0.76
Day 17,0.017771026393101515,0.86
Day 18,0.025011705837237237,0.8
Day 19,0.029907046087080245,0.74
