Day,MSE_mu,Accuracy
Day 0,0.03238901769295831,0.64
Day 1,0.027804193466348145,0.74
Day 2,0.02985963788986262,0.76
Day 3,0.022232059915233082,0.64
Day 4,0.019265234751456424,0.8
Day 5,0.013702182686559448,0.9
Day 6,0.0572685506299161,0.58
Day 7,0.018375110862627848,0.86
Day 8,0.017423164656933877,0.82
Day 9,0.01998500520577244,0.84
Day 10,0.03918823905459145,0.58
Day 11,0.024918405292066268,0.76
Day 12,0.02973826838547933,0.76
Day 13,0.028318247331095725,0.62
Day 14,0.029493207073050018,0.8
Day 15,0.018147382855581585,0.84
Day 16,0.025225755787965747,0.76
Day 17,0.025204160755604527,0.72
Day 18,0.02009817248601492,0.86
Day 19,0.030711414392568005,0.74
