Day,MSE_mu,Accuracy
Day 0,0.01878210445167127,0.78
Day 1,0.0353632607576666,0.66
Day 2,0.02525709174906973,0.86
Day 3,0.01933608975808363,0.82
Day 4,0.017363358034444814,0.86
Day 5,0.018902715462101302,0.86
Day 6,0.033746480339345034,0.7
Day 7,0.017557143029050353,0.84
Day 8,0.02250903281683015,0.76
Day 9,0.01894722316324724,0.74
Day 10,0.033605109435422685,0.68
Day 11,0.036012643214797774,0.72
Day 12,0.02873379059435536,0.74
Day 13,0.031933518441521064,0.72
Day 14,0.02305080365695374,0.78
Day 15,0.030952112269344544,0.68
Day 16,0.0522988913396087,0.62
Day 17,0.04390802280671925,0.56
Day 18,0.019383266579281504,0.9
Day 19,0.02329182641841439,0.8
