Day,MSE_mu,Accuracy
Day 0,0.036213029940953476,0.54
Day 1,0.04388989008294892,0.58
Day 2,0.034127770316003815,0.66
Day 3,0.02511801704976806,0.74
Day 4,0.03301540405353382,0.62
Day 5,0.024812403177642425,0.68
Day 6,0.03213168493795272,0.68
Day 7,0.023952024750332784,0.76
Day 8,0.02158581355484071,0.8
Day 9,0.014464510295158838,0.84
Day 10,0.03231760414241019,0.7
Day 11,0.04223168980990869,0.7
Day 12,0.026877704632970678,0.84
Day 13,0.024336369349195662,0.78
Day 14,0.032778703499298116,0.74
Day 15,0.040670259241763096,0.52
Day 16,0.03942955669429162,0.58
Day 17,0.03131411319111814,0.86
Day 18,0.028786676001516295,0.68
Day 19,0.02134622927995879,0.8
