Day,MSE_mu,Accuracy
Day 0,0.01637517031669916,0.9
Day 1,0.029427723893365253,0.66
Day 2,0.020963941513169222,0.82
Day 3,0.04463895604764083,0.62
Day 4,0.030177433760514075,0.76
Day 5,0.02123865766332803,0.74
Day 6,0.01871784969033349,0.76
Day 7,0.02546479600228429,0.72
Day 8,0.023986000295742157,0.72
Day 9,0.020166560696414013,0.84
Day 10,0.02554691304361669,0.66
Day 11,0.041699565357358546,0.7
Day 12,0.02567000138661797,0.86
Day 13,0.022098391846201236,0.78
Day 14,0.026352072788197928,0.76
Day 15,0.020927011371195223,0.76
Day 16,0.010623996270514571,0.92
Day 17,0.02534902073839993,0.76
Day 18,0.02758867758374582,0.74
Day 19,0.02634307363701881,0.74
