Day,MSE_mu,Accuracy
Day 0,0.021115879812333992,0.82
Day 1,0.026537443700916683,0.64
Day 2,0.03995627412703772,0.6
Day 3,0.01212639231310255,0.9
Day 4,0.02112790367876546,0.84
Day 5,0.013610475659162439,0.88
Day 6,0.029312871358053886,0.76
Day 7,0.02532391984053588,0.78
Day 8,0.016123117164580574,0.8
Day 9,0.02865299534047641,0.7
Day 10,0.019132231043213595,0.9
Day 11,0.028280842958518338,0.74
Day 12,0.01799109811627658,0.86
Day 13,0.017906087548765628,0.82
Day 14,0.02507775994659704,0.76
Day 15,0.016933155394106305,0.8
Day 16,0.013550691518186029,0.78
Day 17,0.02512536449061657,0.76
Day 18,0.019797307955574977,0.78
Day 19,0.024838212704231484,0.76
