Day,MSE_mu,Accuracy
Day 0,0.01854990369378886,0.78
Day 1,0.017978363029111478,0.9
Day 2,0.021758320800505167,0.9
Day 3,0.03322534639483628,0.7
Day 4,0.031037920277541823,0.82
Day 5,0.016731499446587108,0.82
Day 6,0.04201684517339666,0.58
Day 7,0.019959826901629403,0.88
Day 8,0.03372151732033109,0.68
Day 9,0.01631900724550371,0.84
Day 10,0.025199278002819084,0.78
Day 11,0.019855274412892476,0.82
Day 12,0.01701790282446119,0.84
Day 13,0.020706503424767143,0.7
Day 14,0.02111194041573618,0.86
Day 15,0.028971714019840795,0.78
Day 16,0.02735008430900297,0.58
Day 17,0.022258944942898255,0.78
Day 18,0.02099825181605082,0.88
Day 19,0.027631232191840428,0.8
