Day,MSE_mu,Accuracy
Day 0,0.020800999356186716,0.8
Day 1,0.01837189472637705,0.8
Day 2,0.033384625958951565,0.68
Day 3,0.024710225131577498,0.86
Day 4,0.017867059616719784,0.9
Day 5,0.018616893998137513,0.88
Day 6,0.014283182352073586,0.9
Day 7,0.0198385432759799,0.86
Day 8,0.029340641511177195,0.8
Day 9,0.011391112060256151,0.94
Day 10,0.023445770223126806,0.86
Day 11,0.014113788762736067,0.94
Day 12,0.01889339510924148,0.9
Day 13,0.02825184424693545,0.76
Day 14,0.020637009856060165,0.78
Day 15,0.0161861757491349,0.84
Day 16,0.025098699785855487,0.8
Day 17,0.019915963672699214,0.88
Day 18,0.023706712840547907,0.84
Day 19,0.021384316721711906,0.74
