Day,MSE_mu,Accuracy
Day 0,0.016552281472433362,0.84
Day 1,0.02739516902067575,0.66
Day 2,0.028821381542586715,0.74
Day 3,0.022247783843734784,0.72
Day 4,0.016245302869108413,0.9
Day 5,0.025494105425982176,0.86
Day 6,0.021683269077362448,0.76
Day 7,0.01579661271693257,0.9
Day 8,0.03051020337943746,0.76
Day 9,0.014230285718513846,0.86
Day 10,0.02111617233374149,0.78
Day 11,0.027160709050566053,0.76
Day 12,0.019750836872921188,0.76
Day 13,0.031146167766603415,0.7
Day 14,0.02701524180856102,0.74
Day 15,0.029655328983504314,0.72
Day 16,0.019657435842517758,0.7
Day 17,0.05177294248888487,0.6
Day 18,0.027988865483220486,0.76
Day 19,0.02472871937024867,0.84
