Day,MSE_mu,Accuracy
Day 0,0.023510033379010562,0.78
Day 1,0.03562394233630647,0.64
Day 2,0.0326391910315194,0.7
Day 3,0.019635596016838563,0.88
Day 4,0.03260162311938817,0.76
Day 5,0.028638443255592817,0.72
Day 6,0.04928039538787793,0.5
Day 7,0.027806811356745037,0.74
Day 8,0.03331605263171137,0.7
Day 9,0.02753017255633847,0.82
Day 10,0.026702002266117287,0.74
Day 11,0.051645300437504926,0.54
Day 12,0.03888896637407103,0.64
Day 13,0.03499426365480767,0.64
Day 14,0.021190966603716263,0.84
Day 15,0.023867050157322347,0.78
Day 16,0.014439479775376565,0.88
Day 17,0.032347972752291496,0.68
Day 18,0.03258930410184779,0.6
Day 19,0.021018295459306977,0.76
