Day,MSE_mu,Accuracy
Day 0,0.013425722905651296,0.96
Day 1,0.018746752751573687,0.8
Day 2,0.019642238870326376,0.82
Day 3,0.023326432574584884,0.8
Day 4,0.027257605930294127,0.7
Day 5,0.02134910384203902,0.86
Day 6,0.03986643679496936,0.58
Day 7,0.034840114789013374,0.72
Day 8,0.029647116400572066,0.62
Day 9,0.030273486742993627,0.76
Day 10,0.015994660961455704,0.88
Day 11,0.02853718710540322,0.82
Day 12,0.04062957055567999,0.68
Day 13,0.033255317013080855,0.72
Day 14,0.016223098011205098,0.88
Day 15,0.022152162530099582,0.82
Day 16,0.012499335535070575,0.94
Day 17,0.025492113801458136,0.68
Day 18,0.05106746538785091,0.48
Day 19,0.033741657148546676,0.52
