Day,MSE_mu,Accuracy
Day 0,0.026114843844952954,0.76
Day 1,0.03800350592544475,0.64
Day 2,0.02252871346318796,0.8
Day 3,0.03215163162332821,0.64
Day 4,0.02563661875069229,0.78
Day 5,0.017141308647764666,0.84
Day 6,0.027542680848042123,0.72
Day 7,0.02040993210854275,0.78
Day 8,0.01741266860530318,0.84
Day 9,0.01438610243054906,0.96
Day 10,0.011052896242003507,0.94
Day 11,0.018877989973898578,0.78
Day 12,0.032055247281268455,0.74
Day 13,0.019936069658949552,0.9
Day 14,0.031057025715079605,0.8
Day 15,0.019148508888689905,0.86
Day 16,0.024866627293557198,0.72
Day 17,0.017884340741717592,0.8
Day 18,0.022810863351924084,0.74
Day 19,0.02037794378219909,0.84
