Day,MSE_mu,Accuracy
Day 0,0.023005385155419004,0.74
Day 1,0.01328574164156186,0.82
Day 2,0.035654273716191516,0.66
Day 3,0.0352198372063146,0.64
Day 4,0.02180553739732012,0.8
Day 5,0.018124177105111872,0.84
Day 6,0.017080208660057838,0.86
Day 7,0.02816884480552609,0.52
Day 8,0.02123734965838916,0.8
Day 9,0.021635692210481075,0.84
Day 10,0.03859762407087996,0.58
Day 11,0.02098462450193743,0.82
Day 12,0.019074081474782036,0.76
Day 13,0.016574521470054518,0.9
Day 14,0.026561505077471115,0.66
Day 15,0.03044884236589543,0.68
Day 16,0.02486444611267053,0.74
Day 17,0.021352212676879367,0.78
Day 18,0.020801911260370554,0.82
Day 19,0.017596389943882264,0.7
