Day,MSE_mu,Accuracy
Day 0,0.02049373480204245,0.82
Day 1,0.02544709386649592,0.78
Day 2,0.029202897514836006,0.64
Day 3,0.024154234258003532,0.72
Day 4,0.022948156334549163,0.84
Day 5,0.0354961586838236,0.64
Day 6,0.03538103873235189,0.66
Day 7,0.028493455296583606,0.76
Day 8,0.029845219161429567,0.74
Day 9,0.046954831788582695,0.64
Day 10,0.02090766659592935,0.84
Day 11,0.017509066864527544,0.84
Day 12,0.03057740977555462,0.72
Day 13,0.014608093299354818,0.88
Day 14,0.03261800331346254,0.7
Day 15,0.03820968031110468,0.6
Day 16,0.019475698785457,0.68
Day 17,0.0329236935791926,0.66
Day 18,0.02054422208002509,0.78
Day 19,0.017036795758812322,0.92
