Day,MSE_mu,Accuracy
Day 0,0.012976764216165209,0.86
Day 1,0.02712143587794312,0.72
Day 2,0.02139661812896585,0.76
Day 3,0.03026434832875099,0.7
Day 4,0.016248811946170606,0.82
Day 5,0.019609639564486706,0.92
Day 6,0.030062337181785328,0.74
Day 7,0.02847725509879452,0.82
Day 8,0.02754181560952478,0.78
Day 9,0.023095713237710924,0.88
Day 10,0.02399910128663173,0.72
Day 11,0.03497991040461821,0.7
Day 12,0.03569474484653972,0.72
Day 13,0.02720980923450654,0.76
Day 14,0.02237571566661592,0.88
Day 15,0.03579047381554293,0.58
Day 16,0.02540546290373518,0.74
Day 17,0.012818985593835243,0.9
Day 18,0.01682795280951059,0.84
Day 19,0.0299759509809749,0.7
