Day,MSE_mu,Accuracy
Day 0,0.016403252505077966,0.84
Day 1,0.022491227004578368,0.78
Day 2,0.018647647231095077,0.78
Day 3,0.0468845546289364,0.62
Day 4,0.03639892014767402,0.56
Day 5,0.016293868125473183,0.78
Day 6,0.03446258336489098,0.7
Day 7,0.049601181766857357,0.56
Day 8,0.025832235251823803,0.84
Day 9,0.025077408467142005,0.78
Day 10,0.02361856621377024,0.74
Day 11,0.02325759252998829,0.78
Day 12,0.027056060769917848,0.74
Day 13,0.028724173548962926,0.78
Day 14,0.020103884406358945,0.9
Day 15,0.023094893636642147,0.76
Day 16,0.032652532235316986,0.6
Day 17,0.029958513871761922,0.64
Day 18,0.029059762969253677,0.7
Day 19,0.02762257482664928,0.64
