Day,MSE_mu,Accuracy
Day 0,0.0222559099258108,0.8
Day 1,0.019795584649419995,0.82
Day 2,0.024474783365647398,0.8
Day 3,0.019380181436008195,0.8
Day 4,0.022410597620937025,0.82
Day 5,0.026175475272103437,0.74
Day 6,0.01930025943641254,0.82
Day 7,0.017409227329184734,0.8
Day 8,0.022575220021184828,0.76
Day 9,0.029716674345611448,0.68
Day 10,0.022689119945592726,0.84
Day 11,0.022618764574516507,0.8
Day 12,0.022514793010969574,0.88
Day 13,0.017450500952633712,0.88
Day 14,0.025342520020404803,0.68
Day 15,0.03240688346722289,0.78
Day 16,0.021871008233204384,0.76
Day 17,0.018468032427186178,0.78
Day 18,0.031033605888026908,0.72
Day 19,0.02375220360177406,0.7
