Day,MSE_mu,Accuracy
Day 0,0.025613583700975214,0.8
Day 1,0.019310426670190246,0.9
Day 2,0.021860161865524624,0.86
Day 3,0.0336552272429702,0.56
Day 4,0.02151088459318287,0.78
Day 5,0.01850342071087229,0.74
Day 6,0.021056709242594018,0.76
Day 7,0.022562317531673485,0.68
Day 8,0.04785070360797346,0.52
Day 9,0.03884741291834448,0.64
Day 10,0.03232347142366948,0.74
Day 11,0.036591670204708666,0.64
Day 12,0.030632649405248926,0.64
Day 13,0.022861730516858626,0.7
Day 14,0.02806101923314435,0.76
Day 15,0.03459160161680323,0.56
Day 16,0.021929656333680384,0.82
Day 17,0.03409105752983234,0.66
Day 18,0.026854346298362575,0.7
Day 19,0.0212176873616333,0.76
